,epoch_index,train_loss,val_loss,train_Accuracy,val_Accuracyes,test_precisionScore,test_recallScore,test_accuracyScore,test_F1_score,test_kappa,test_AUC,test_AUPR
0,1,0.6756094563976651,0.5595824445996965,0.7045589089393616,0.7658536434173584,0.8908959537572254,0.5899521531100479,0.7658536585365854,0.7098445595854922,0.5268018472375947,0.8464259561277502,0.8558149664441421
1,2,0.5265855850000835,0.4833675013671215,0.7779257893562317,0.7990708351135254,0.819509650495566,0.7516746411483254,0.7990708478513356,0.7841277763913153,0.5968610193161796,0.879061423309968,0.8867191950785303
2,3,0.47512284040639263,0.4629958460693714,0.807603120803833,0.8192799091339111,0.8293172690763052,0.7904306220095694,0.8192799070847852,0.809407153356198,0.6377755787356229,0.8917971205460808,0.8956217302037558
3,4,0.43961553127073505,0.4434294202878777,0.8283007740974426,0.8255516886711121,0.8235862735621073,0.815311004784689,0.8255516840882694,0.8194277470545804,0.6507099391480731,0.9035261969822979,0.9059143470999792
4,5,0.41132215430615615,0.4364179246170872,0.845594048500061,0.8362369537353516,0.8542199488491049,0.7990430622009569,0.8362369337979094,0.8257107540173054,0.671598953669865,0.9075764416170736,0.9078058884751063
5,6,0.38879341209972307,0.43077822708363595,0.8562265634536743,0.8392567038536072,0.8429833169774289,0.8220095693779904,0.8392566782810685,0.8323643410852714,0.6780160394284602,0.9099830429757959,0.9119092160002553
6,7,0.3659068064763039,0.42167100840606203,0.8695726990699768,0.8471544981002808,0.8627152988855117,0.8148325358851675,0.8471544715447155,0.8380905511811023,0.6935711040436165,0.9148964757471352,0.9146453242080342
7,8,0.35129246029812417,0.4122606808646354,0.8752713799476624,0.8413472771644592,0.8276665114112716,0.8502392344497608,0.8413472706155632,0.8388010384706159,0.6826709979953215,0.9209215116593041,0.9226226582372847
8,9,0.33272908641808785,0.40638521882022854,0.8863479495048523,0.8536585569381714,0.8603158933859822,0.8339712918660287,0.8536585365853658,0.846938775510204,0.7068167814327564,0.921814941622474,0.9215965453673847
9,10,0.32115212264017684,0.4057253135898249,0.8901717066764832,0.8543553948402405,0.8545807077072225,0.8435406698564594,0.8543554006968641,0.849024801348423,0.7083587016123151,0.9229243846328318,0.9231327580251965
10,11,0.30815990018331724,0.4009544086927044,0.8988553285598755,0.855284571647644,0.8579795021961932,0.8411483253588516,0.8552845528455284,0.8494805508576951,0.7101644499558278,0.9252132588808363,0.9238670757232017
11,12,0.29681825469014017,0.3982652836352691,0.9040852785110474,0.8569105863571167,0.856727976766699,0.84688995215311,0.8569105691056911,0.8517805582290665,0.7134868243352744,0.9263144933954011,0.9268424335677332
12,13,0.28443020844520706,0.405883173355519,0.9078350067138672,0.858768880367279,0.8531935176358436,0.8564593301435407,0.8587688734030198,0.8548233046800383,0.7173299350950895,0.9255087647293895,0.9229609263876939
13,14,0.27548043689232316,0.40009346343360574,0.913706362247467,0.8550522923469543,0.8425233644859813,0.8626794258373206,0.8550522648083624,0.8524822695035462,0.7100556398037766,0.9290580751077365,0.9294136281602341
14,15,0.264551207879038,0.3986949270956746,0.9165186285972595,0.8627177476882935,0.8580984233158147,0.8593301435406698,0.8627177700348432,0.8587138417403778,0.7252149917783364,0.9296151727564346,0.929055828625986
15,16,0.2531913361571492,0.38808112456685023,0.923401415348053,0.8657374978065491,0.8624161073825504,0.8607655502392344,0.8657375145180023,0.8615900383141762,0.7312339331619537,0.9330593927873244,0.9329949942839243
16,17,0.24604450748802903,0.39523037301677166,0.9258437156677246,0.8610917329788208,0.852219074598678,0.8636363636363636,0.8610917537746806,0.8578897338403042,0.7220541556001814,0.9326652769827298,0.9319722841200423
17,18,0.2390697894716065,0.3891550820809762,0.9290013909339905,0.8634146451950073,0.8522514071294559,0.869377990430622,0.8634146341463415,0.8607295120795833,0.7267537065722505,0.9341028438117662,0.9325119446870155
18,19,0.23023334056438957,0.38479226801315114,0.9330718517303467,0.8696864247322083,0.8659645763523217,0.8655502392344497,0.8696864111498258,0.8657573582196698,0.739149383139414,0.9361125211962802,0.9347378996940026
19,20,0.22373740206238596,0.39479495554158633,0.9356374740600586,0.8659697771072388,0.8566713814238567,0.869377990430622,0.8659698025551684,0.8629779149845643,0.7318256532335771,0.9338542127944528,0.9334888615058494
