,epoch_index,train_loss,val_loss,train_Accuracy,val_Accuracyes,test_precisionScore,test_recallScore,test_accuracyScore,test_F1_score,test_kappa,test_AUC,test_AUPR
0,1,0.6689134562594787,0.5500689635417165,0.7015140056610107,0.7647190093994141,0.851875,0.6249426868408987,0.7647190008920607,0.7209732874900819,0.5257430622195685,0.8413173575204321,0.8547196832525853
1,2,0.5232865370504122,0.5057392651140424,0.7781054377555847,0.8010704517364502,0.8383202099737532,0.7322329206785878,0.8010704727921498,0.7816935878609887,0.6005071507091381,0.8691502003944778,0.8772458777475405
2,3,0.47276670054525455,0.47464813192330974,0.8096984624862671,0.8148974180221558,0.8349033217649975,0.7721228794131133,0.8148974130240857,0.8022868032396379,0.6287812155945962,0.8842340881449013,0.8937891296966537
3,4,0.43560086241544,0.45994465867926454,0.8311569094657898,0.8166815638542175,0.8249641319942611,0.7909215955983494,0.8166815343443354,0.8075842696629213,0.6326899861341229,0.8937619591135936,0.8986938287467532
4,5,0.40749224668676687,0.43078230769372644,0.8453056216239929,0.8354148268699646,0.8385734396996715,0.8193489225126089,0.8354148082069581,0.8288497217068647,0.6703856115182438,0.9082758509473619,0.9140239503924086
5,6,0.3843075067191104,0.4326176137715764,0.8596030473709106,0.8369759321212769,0.8416588124410933,0.8188904172397983,0.8369759143621767,0.8301185219614222,0.6734763243229458,0.9075532522119445,0.9151900424364541
6,7,0.36404158188764024,0.4286907934695881,0.8683251738548279,0.8389830589294434,0.8432941176470589,0.8216414488766621,0.8389830508474576,0.8323269856014862,0.6775082096024108,0.9113752908462399,0.9169618476328947
7,8,0.345897855891916,0.41633512115606125,0.8775181770324707,0.8476806282997131,0.8583732057416268,0.8225584594222833,0.8476806422836753,0.8400842893935847,0.6947983095263341,0.9161117518504959,0.9206084268751872
8,9,0.3301204409466262,0.42233574985926114,0.8859182000160217,0.8447814583778381,0.8547539417104635,0.8202659330582301,0.8447814451382694,0.8371548900327561,0.689000543101859,0.9153075260365494,0.920948817581502
9,10,0.3148363224142391,0.4132617411870812,0.8940704464912415,0.8483496904373169,0.8680725846002942,0.811554332874828,0.848349687778769,0.838862559241706,0.695950345629725,0.9197370891345797,0.9238893671876236
10,11,0.3036762724742251,0.4076479928606222,0.898134171962738,0.8541480898857117,0.8536359425660027,0.8450252177900046,0.8541480820695807,0.8493087557603686,0.7080020495863687,0.922138119785946,0.9268244109717744
11,12,0.2902233990519773,0.40453305052232785,0.9056669473648071,0.8528099656105042,0.8499769903359411,0.8468592388812471,0.8528099910793934,0.8484152503445108,0.7053732760826346,0.9231833445719884,0.9277554885525734
12,13,0.2795916923426346,0.4086251746959499,0.9100527763366699,0.8621766567230225,0.879553181155901,0.8303530490600642,0.8621766280107047,0.854245283018868,0.723739736862516,0.9231849372954719,0.9289811841053855
13,14,0.27127037146304905,0.4057723981437143,0.9132492542266846,0.8554861545562744,0.8607058823529412,0.8386061439706557,0.855486173059768,0.8495123084068741,0.7105613847955154,0.9248342024626293,0.9288238086489407
14,15,0.25941159905183214,0.40394572965488384,0.9205589890480042,0.8599464893341064,0.8606595448211798,0.849610270518111,0.8599464763603925,0.8550992155053069,0.719590092678249,0.9265029784924593,0.9313535722180963
15,16,0.2508930454286466,0.40353709321060316,0.9235076904296875,0.8570472598075867,0.8561517113783533,0.8486932599724897,0.8570472792149866,0.8524061708496431,0.713816719650221,0.9278633634377981,0.9319062686168827
16,17,0.24301772171951166,0.4081605878607914,0.9273484349250793,0.8566012382507324,0.8534007352941176,0.8514442916093535,0.8566012488849242,0.8524213908652742,0.7129726046871123,0.9268742821545489,0.9302610990068866
17,18,0.23390323583776143,0.4042470347764341,0.9317590594291687,0.8588314056396484,0.8637218045112782,0.8427326914259514,0.8588314005352364,0.853098166627988,0.7172716605473334,0.9281819081344966,0.9345258501307865
18,19,0.22413707758318308,0.4033172449211687,0.9367148280143738,0.8661909103393555,0.8621163536417774,0.8629069234296194,0.8661909009812667,0.8625114573785518,0.7321900510953192,0.9296861359194384,0.933346881722427
19,20,0.21753845925441237,0.40782548919200473,0.9392422437667847,0.8644067645072937,0.8690755513843266,0.8491517652453003,0.864406779661017,0.8589981447124305,0.7284477666708568,0.9298847286287866,0.9339184296040607
20,21,0.21385479045241534,0.40145845454681356,0.9396635293960571,0.8679749965667725,0.873179896665101,0.8523613021549747,0.8679750223015165,0.862645011600928,0.7355874518469437,0.9313303242804921,0.9359209147691837
21,22,0.20659979735500533,0.40533810762238226,0.9436776638031006,0.8592774271965027,0.8525932666060054,0.8592388812471343,0.8592774308652988,0.8559031742406942,0.7184045001074866,0.931761852799301,0.9369756270820695
22,23,0.19965328017583076,0.4077866279472739,0.945436954498291,0.8697591423988342,0.8743553680262541,0.8551123337918386,0.8697591436217663,0.8646267964765879,0.7391732728542216,0.9321089669734849,0.9359563565182771
23,24,0.1957046323114029,0.40462724120089455,0.9469237327575684,0.8668599724769592,0.8714821763602252,0.8519027968821642,0.8668599464763604,0.8615812659401809,0.733363958394009,0.9326489002343892,0.937312005144732
24,25,0.1907623140891143,0.4066368612086103,0.9492776989936829,0.8664138913154602,0.864516129032258,0.8601558917927556,0.8664139161462979,0.8623304987359228,0.7325941843489232,0.9328993560021686,0.9381682334177639
25,26,0.18368872481630186,0.41674672334349444,0.9525980353355408,0.865967869758606,0.8674418604651163,0.8551123337918386,0.8659678858162355,0.8612329716000924,0.7316361518692073,0.9323401109690268,0.937263932978097
26,27,0.17776509110138072,0.4146811066462885,0.9549272656440735,0.8688670992851257,0.8682385575589459,0.8610729023383769,0.8688670829616414,0.8646408839779005,0.7374824886568314,0.9330323484130402,0.9373715206154147
27,28,0.17396802803798767,0.41171992031141225,0.9565626978874207,0.868198037147522,0.8718428437792329,0.8546538285190279,0.8681980374665478,0.8631627691595276,0.7360629613841625,0.9331936116657438,0.9383912301491971
28,29,0.17241453211188248,0.4178933043973346,0.9569095969200134,0.8632916808128357,0.8616236162361623,0.8564878496102705,0.8632917038358608,0.8590480570246033,0.7263376509592696,0.9328433120445933,0.9373129722057849
29,30,0.16774014971799,0.4155624767800296,0.9587680101394653,0.8726583123207092,0.8758169934640523,0.8601558917927556,0.8726583407671722,0.8679157992135091,0.7450072343910842,0.9342381396352623,0.9381439422030042
30,31,0.1630949482063645,0.42678202805670107,0.9604281783103943,0.8675289750099182,0.8678720445062587,0.8583218707015131,0.867528991971454,0.8630705394190872,0.734784408824747,0.9317817618428447,0.937907037864425
