,epoch_index,train_loss,val_loss,train_Accuracy,val_Accuracyes,test_precisionScore,test_recallScore,test_accuracyScore,test_F1_score,test_kappa,test_AUC,test_AUPR
0,1,0.6119235767024854,0.5234568351406163,0.7083033919334412,0.7631579041481018,0.771796093377799,0.7353608715388107,0.7631578947368421,0.7531380753138075,0.5257896505209037,0.8359918512140094,0.8429787878067383
1,2,0.4652838641254015,0.4546814670688228,0.7899249196052551,0.8008474707603455,0.8098391674550615,0.7771221062187925,0.8008474576271186,0.7931433866110725,0.6012989557851605,0.8746434607624254,0.8860848053541364
2,3,0.41713239434488697,0.4380419350010704,0.8195604085922241,0.8171275854110718,0.8551617873651772,0.7557875624148888,0.8171275646743978,0.8024096385542169,0.6334160774579123,0.8875163854319257,0.8948158513459279
3,4,0.3865973827769895,0.4786428702824037,0.8351958990097046,0.805084764957428,0.911965282083075,0.6677258284157966,0.8050847457627118,0.770964360587002,0.6082576824263255,0.8941672737924831,0.8980172866708752
4,5,0.35582262262981496,0.42326076324766604,0.8517233729362488,0.8273862600326538,0.8214125056230319,0.828869723104857,0.8273862622658341,0.825124265702666,0.6547216246970895,0.8986378823026988,0.9067165138427711
5,6,0.33562507578617523,0.40923761502639405,0.8643605709075928,0.8287243247032166,0.8295819935691319,0.8197911938266,0.8287243532560215,0.8246575342465753,0.6572758636544495,0.9029763526401664,0.9108957130717308
6,7,0.3212890609506957,0.39889269925647286,0.8728101849555969,0.8396521210670471,0.8467289719626169,0.8225147526100771,0.8396520963425513,0.8344462353212064,0.6790501944615781,0.9098832587104231,0.9155429247246296
7,8,0.30362343543049697,0.3999692271534191,0.8795995712280273,0.8425512909889221,0.8766985405133367,0.7907399001361779,0.8425512934879572,0.8315035799522673,0.6844783309236759,0.9113416541908199,0.9176902929416301
8,9,0.28845057060107265,0.404997377298327,0.8872562646865845,0.8425512909889221,0.8778394750126199,0.7893781207444394,0.8425512934879572,0.8312619502868069,0.6844636127410476,0.9118385653615302,0.9168346401277911
9,10,0.27423126822134475,0.39499439471081416,0.8951854705810547,0.8492417335510254,0.8718947881149537,0.8125283704039945,0.8492417484388939,0.8411654135338344,0.6980407009652747,0.914808291192732,0.9207738116966063
10,11,0.25921924264261686,0.3939547951895674,0.9008350372314453,0.8503568172454834,0.8559479553903345,0.8361325465274626,0.8503568242640499,0.8459242250287026,0.7005045137878271,0.9158460932573115,0.9209096554186377
11,12,0.250184531474836,0.3879496440587168,0.9063607454299927,0.8514719009399414,0.8780127889818002,0.8102587380844303,0.851471900089206,0.8427762039660056,0.7024613159578537,0.9200890420241181,0.9253650478516479
12,13,0.23747752351765236,0.3910345587211459,0.9130758047103882,0.8499107956886292,0.8578110383536015,0.8325011348161597,0.8499107939339875,0.8449665975581663,0.6995791743885724,0.9191319357864202,0.9235397049578433
13,14,0.2307692492764695,0.3883173443131102,0.9162474870681763,0.8543710708618164,0.851952770208901,0.8515660463004994,0.8543710972346119,0.8517593643586834,0.7086517742075429,0.9213519167895677,0.9251372116487768
14,15,0.21957367042142661,0.3962382144302156,0.920162558555603,0.8577163219451904,0.8946041351487645,0.805265546981389,0.8577163247100803,0.8475871954132824,0.7148596531061826,0.9227435466721379,0.9253584863426856
15,16,0.21398816078618457,0.40716062386476176,0.9217731952667236,0.8523639440536499,0.8873805932629462,0.8011802088061734,0.852363960749331,0.8420801526717558,0.7041471709373718,0.9204550090417137,0.923962791575441
16,17,0.20560942488365108,0.3887261932285421,0.9273484349250793,0.8557091951370239,0.8635514018691589,0.8388561053109397,0.8557091882247992,0.8510246373474557,0.7111898133750223,0.922387529818153,0.9262457549539801
17,18,0.1956682600132475,0.4028072893207462,0.9315856099128723,0.8608385324478149,0.8993424380374304,0.8070812528370404,0.8608385370205174,0.8507177033492822,0.7211036417994474,0.9235266245482875,0.9261440310815408
18,19,0.18765109687394482,0.40744259657070747,0.9340882897377014,0.8537020683288574,0.8819753086419753,0.8107126645483431,0.8537020517395183,0.8448438978240302,0.7069106420934932,0.9220180802432935,0.9222735912400671
19,20,0.18195607733972557,0.38877859746208154,0.9373342990875244,0.863068699836731,0.8676538639518742,0.8511121198365865,0.8630686886708296,0.8593033913840513,0.7259651570996167,0.9246951717627092,0.9291114277436164
20,21,0.17442201385325068,0.389562439801542,0.9415714740753174,0.8592774271965027,0.8508928571428571,0.8651838402178847,0.8592774308652988,0.8579788431240154,0.7185504943214802,0.9263089887987028,0.930374943554676
21,22,0.16916328275379017,0.382943216571709,0.9430333971977234,0.8621766567230225,0.8786430960344004,0.8347707671357241,0.8621766280107047,0.8561452513966482,0.7240342235517262,0.9284274781330231,0.9318504537201325
22,23,0.1639254307211203,0.3924376324390748,0.9443219304084778,0.861953616142273,0.852626892252894,0.8692691783931004,0.8619536128456735,0.8608676106990335,0.7239157939968807,0.9269229138934733,0.931289532285838
23,24,0.15986080838116126,0.38997162148741926,0.9475184082984924,0.8612845540046692,0.8536912751677852,0.8660916931457104,0.8612845673505798,0.8598467778278504,0.7225540662090595,0.9282316589131675,0.9321003244269054
24,25,0.15167564107775525,0.3972567729020523,0.9515573382377625,0.8572703003883362,0.8487282463186078,0.8633681343622334,0.8572702943800179,0.855985598559856,0.7145383739263209,0.9278309658245709,0.9320338949579924
25,26,0.14627837247608005,0.4058633375976045,0.9530688524246216,0.8635147213935852,0.8871046228710462,0.8275079437131184,0.863514719000892,0.856270549553781,0.726632811816696,0.926512071637994,0.9287748752048409
26,27,0.14049075230438043,0.41097155146892317,0.9564883708953857,0.8617305755615234,0.888943488943489,0.8211529732183386,0.8617305976806423,0.853704577630958,0.7230163409678327,0.9275363414800629,0.929868272340405
27,28,0.13795643312648906,0.40170094940435874,0.9577025175094604,0.8610615730285645,0.8691588785046729,0.8443032228778938,0.8610615521855486,0.8565507713562054,0.7219030196795038,0.9276763402820632,0.9305956434422391
28,29,0.1349506846229134,0.40953504395846485,0.9583467841148376,0.864183783531189,0.8903036238981391,0.8252383113935542,0.8641837644959858,0.8565371024734981,0.7279453666281179,0.9287884700688134,0.9301469255866395
29,30,0.12953521020382405,0.4088726609971883,0.960849404335022,0.8608385324478149,0.8656785548865216,0.8483885610531094,0.8608385370205174,0.8569463548830812,0.7214977245160429,0.9273050996777539,0.9288750644462971
30,31,0.12632392911860263,0.40665583244718473,0.9622122645378113,0.8666369318962097,0.8780028261893547,0.8461189287335452,0.8666369313113291,0.8617660656495608,0.7330273682013841,0.9288582207157232,0.9295031696090914
31,32,0.1248285272608109,0.4137167180427263,0.9620636105537415,0.863068699836731,0.8840019333011117,0.8302315024965955,0.8630686886708296,0.8562734082397003,0.7257692860118208,0.9299144305829821,0.9304763884209217
32,33,0.11802285767202379,0.41445322370324467,0.96699458360672,0.8621766567230225,0.8701541335824381,0.8456650022696324,0.8621766280107047,0.8577348066298343,0.7241370797142928,0.9284890696457722,0.9304873523530992
33,34,0.11478809640743831,0.41399648977671216,0.9671432375907898,0.8666369318962097,0.8699861687413555,0.8565592374035407,0.8666369313113291,0.8632204940530649,0.7331227057575098,0.9289040909699678,0.9335847460139267
34,35,0.11136669467795039,0.41710387618280115,0.9690759778022766,0.8664138913154602,0.8632246376811594,0.8651838402178847,0.8664139161462979,0.8642031285422807,0.7327573340804954,0.9293570224175196,0.9326334240393823
35,36,0.10806599125898572,0.4186400849003275,0.9694228768348694,0.8686440587043762,0.87430426716141,0.855651384475715,0.8686440677966102,0.8648772654278504,0.7371127227410361,0.9302300497727083,0.9343680987538182
36,37,0.10421152116526022,0.4196686388710372,0.9711326360702515,0.8628456592559814,0.8535173642030276,0.870177031320926,0.8628456735057984,0.8617666891436278,0.7256998599484356,0.9309544216835558,0.9337841260950627
37,38,0.10167746270599706,0.4269440175432057,0.971355676651001,0.8688670992851257,0.8825201326385599,0.8456650022696324,0.8688670829616414,0.8636995827538247,0.7374673276968529,0.9297796058660592,0.9313017861372127
38,39,0.10166312014431571,0.42847217626730105,0.9717025756835938,0.865298867225647,0.8554913294797688,0.873354516568316,0.8652988403211418,0.8643306379155437,0.7306123114793657,0.9310411871102398,0.9331794237303499
39,40,0.09487212656987659,0.4327589329415193,0.9747008085250854,0.8677520155906677,0.8747672253258846,0.8529278256922379,0.8677520071364853,0.8637094920707884,0.7353109698823269,0.930357013860379,0.9342571053326941
40,41,0.09336835446377252,0.43766616116029466,0.9756423830986023,0.8597234487533569,0.8427700348432056,0.8783477076713573,0.8597234611953612,0.8601911535896867,0.7195644176293136,0.9299666689419375,0.9343156339962391
41,42,0.09362050117248881,0.43123794258817244,0.9750477075576782,0.8666369318962097,0.8748248482017749,0.8502042669087608,0.8666369313113291,0.8623388581952117,0.7330646823125357,0.9303010939408876,0.9327346621415533
42,43,0.0890295838697946,0.43537183668228474,0.9771538972854614,0.8673059940338135,0.8715341959334566,0.8561053109396278,0.8673059768064229,0.8637508587130754,0.734451247551021,0.9306122355569892,0.9328825590824811
43,44,0.08964955295491307,0.44525071959959195,0.9765344262123108,0.8666369318962097,0.8772919605077574,0.8470267816613709,0.8666369313113291,0.8618937644341802,0.7330356611275928,0.9304341276283606,0.9340072461969313
44,45,0.08557305532456667,0.45042246883198367,0.9782441854476929,0.8650758266448975,0.8712825278810409,0.8511121198365865,0.8650758251561106,0.8610792192881744,0.7299630862021391,0.9292984159538535,0.9319248848951954
45,46,0.08378768499843618,0.44621386674766983,0.9789131879806519,0.8679749965667725,0.8790588235294118,0.8479346345891966,0.8679750223015165,0.8632162661737522,0.735710128293483,0.9309496456050227,0.9324877572110035
46,47,0.08091762989444119,0.4463613172336735,0.9802512526512146,0.8668599724769592,0.8697053406998159,0.8574670903313664,0.8668599464763604,0.8635428571428572,0.7335751937663545,0.9305349227857355,0.9327864425234359
47,48,0.07952791923586859,0.45130457400272034,0.9812672138214111,0.8661909103393555,0.866148926450434,0.8606445755787563,0.8661909009812667,0.8633879781420765,0.732271707993855,0.9308424823429373,0.9339620668653374
48,49,0.07930587437886781,0.45501637766195874,0.9809203147888184,0.868198037147522,0.8647058823529412,0.867453472537449,0.8681980374665478,0.8660774983004759,0.7363306108511385,0.9299974149474939,0.9341945013187591
49,50,0.07712842365142747,0.4581145050932955,0.981415867805481,0.865298867225647,0.8609480812641084,0.8656377666817976,0.8652988403211418,0.8632865550022636,0.7305412325234191,0.9303424866215074,0.9333445147817203
50,51,0.07313060633500143,0.4502188913743481,0.9839432835578918,0.8717662692070007,0.870336669699727,0.8683613254652747,0.8717662801070473,0.8693478754828449,0.7434449758480257,0.9311842704629593,0.9328605270079781
51,52,0.07278779328964562,0.45262190419765164,0.9826548099517822,0.8679749965667725,0.8734353268428373,0.8551974580118021,0.8679750223015165,0.8642201834862385,0.7357757897328999,0.9312713343945513,0.933235754217124
52,53,0.07355089690274566,0.45817672524827197,0.9825556874275208,0.871097207069397,0.8735632183908046,0.8624602814344077,0.8710972346119537,0.867976244860667,0.7420603823564362,0.9314160097734487,0.9340709041162816
53,54,0.07179932140016425,0.46761148689475895,0.9831503629684448,0.8661909103393555,0.8592559390407889,0.870177031320926,0.8661909009812667,0.86468200270636,0.7323589597175564,0.9304954206362015,0.933432397747919
54,55,0.06797485027342151,0.4663031184705212,0.9850831627845764,0.8686440587043762,0.8661524500907442,0.8665456196096233,0.8686440677966102,0.8663489902427957,0.7372106564629195,0.9308046717212171,0.9315764106033233
55,56,0.06902022747619273,0.4658332247483103,0.9842406511306763,0.867082953453064,0.8687471317117944,0.8592827961870178,0.8670829616413916,0.8639890460976722,0.7340359192190771,0.9313694430077515,0.9321389698918356
56,57,0.0653475284812541,0.46457342467171925,0.9858264923095703,0.8706511855125427,0.8657052726453357,0.8719927371765774,0.8706512042818911,0.8688376300316599,0.7412562352420087,0.9315227750289898,0.933669182870055
57,58,0.06546537572382806,0.4764905802001653,0.9856282472610474,0.8657448887825012,0.8597752808988764,0.8683613254652747,0.8657448706512043,0.8640469738030715,0.7314543203298274,0.9298993063342941,0.9324774843944988
58,59,0.06386597675257279,0.4766714819088033,0.9861485958099365,0.867082953453064,0.8598298253470668,0.8715388107126646,0.8670829616413916,0.8656447249774571,0.7341473590554161,0.9305453704575264,0.9318675731872951
59,60,0.06323471850220735,0.47743717410222003,0.9861733913421631,0.8726583123207092,0.8838193791157103,0.8529278256922379,0.8726583407671722,0.868098868098868,0.7450872553782925,0.9319126224392507,0.9325011878768382
