,epoch_index,train_loss,val_loss,train_Accuracy,val_Accuracyes,test_precisionScore,test_recallScore,test_accuracyScore,test_F1_score,test_kappa,test_AUC,test_AUPR
0,1,0.5930958363134153,0.525289628305784,0.711821973323822,0.7658340930938721,0.8646947765890497,0.622000905387053,0.7658340767172168,0.7235387045813585,0.5296517592854367,0.8399542331819381,0.8568770421307463
1,2,0.46688937249834567,0.443073061403688,0.7922045588493347,0.807983934879303,0.8336633663366336,0.7623358985966501,0.8079839429081177,0.7964057696855048,0.6154073586468704,0.8808516607882837,0.8910393976637696
2,3,0.42093818271957967,0.4460408622058346,0.8180241584777832,0.8140053749084473,0.8976286871023713,0.7025803531009507,0.8140053523639608,0.7882173692229558,0.6267536457246885,0.8917262547321397,0.901177410229788
3,4,0.38885535137573657,0.4154303589109647,0.8367569446563721,0.8309544920921326,0.8496385542168675,0.7980986871887732,0.8309545049063336,0.823062558356676,0.6615379283986845,0.8988957262746308,0.9060439615041507
4,5,0.3621606398264457,0.447019403210503,0.851376473903656,0.8148974180221558,0.9126271693596649,0.6903576278859213,0.8148974130240857,0.7860824742268042,0.6284018219066119,0.9067897064456594,0.910988887828698
5,6,0.3411217520749288,0.39884185974455433,0.8612136840820312,0.8374219536781311,0.8787103377686797,0.7772747849705749,0.8374219446922391,0.8248858995916407,0.6742279342882087,0.910082032046722,0.916269968134162
6,7,0.3221348162119141,0.40157105893986655,0.8718438148498535,0.8282783031463623,0.8185037627268703,0.8370303304662743,0.8282783229259589,0.8276633840644584,0.6565949722754059,0.9097894228903735,0.9144451920507952
7,8,0.30663717419206676,0.38916556389601925,0.8777906894683838,0.8378679752349854,0.8241469816272966,0.8528746038931643,0.8378679750223015,0.8382647385984427,0.6758295916321666,0.9160582830478712,0.9210688173970452
8,9,0.2958018958836637,0.3879570129205349,0.8826969265937805,0.8429973125457764,0.8749377179870453,0.7949298325033952,0.8429973238180196,0.8330170777988615,0.685509450548925,0.9169387968301504,0.9202485681259958
9,10,0.2785457514502808,0.37114898865771656,0.89298015832901,0.8470116257667542,0.8395006687472135,0.8524219103666818,0.8470115967885816,0.8459119496855345,0.6940252023386796,0.9236728866425563,0.9272526728196382
10,11,0.26470886768764107,0.37394955273082914,0.8989270925521851,0.8521409630775452,0.8792934249263984,0.8112267994567678,0.8521409455842998,0.8438898045679304,0.7038853093091562,0.9243472507573911,0.9278958054593774
11,12,0.25326739245668956,0.3653347472013053,0.9046014547348022,0.8523639440536499,0.8514311676510677,0.8483476686283387,0.852363960749331,0.8498866213151928,0.7046484217279633,0.9263554191394844,0.9318999864629619
12,13,0.24232760755648966,0.3896521102972694,0.9096563458442688,0.8525869846343994,0.9043887147335423,0.783612494341331,0.8525869759143622,0.8396798447732234,0.7045377152723227,0.9258741710982545,0.93060960602775
13,14,0.22915413724636777,0.36477897719652075,0.9164209365844727,0.8601694703102112,0.8710131332082551,0.840651878678135,0.8601694915254238,0.8555632342778162,0.7201368761763542,0.92783527925221,0.9313982945173748
14,15,0.22361263505388754,0.3647673432976938,0.9190970659255981,0.8592774271965027,0.8612637362637363,0.8515165233137166,0.8592774308652988,0.856362394718871,0.7184476530703631,0.9276132106915267,0.9322494816995412
15,16,0.21453118236180643,0.37828291813036247,0.9234828948974609,0.8608385324478149,0.8617069831127339,0.8546853779990946,0.8608385370205174,0.8581818181818182,0.7215838544236172,0.9244652495535247,0.930242285768414
16,17,0.20207776614307965,0.3624789760008547,0.9286121129989624,0.8657448887825012,0.8725081131200741,0.8519692168401992,0.8657448706512043,0.8621163536417774,0.7313398194459567,0.9305619866778763,0.9345784259358316
17,18,0.195598388633457,0.39171756084852194,0.9309165477752686,0.8570472598075867,0.829135180520571,0.8940697148030783,0.8570472792149866,0.8603790023959921,0.7143570976533555,0.9266087285281491,0.9316191260620141
18,19,0.1900930700064751,0.3643024437242486,0.934583842754364,0.8697591423988342,0.8805620608899297,0.851063829787234,0.8697591436217663,0.865561694290976,0.739335178566416,0.9318709176744486,0.9365146718627966
19,20,0.18148681029485758,0.36932603947080533,0.938697099685669,0.8626226782798767,0.8455531453362256,0.8822996831145314,0.8626226583407671,0.8635356668143553,0.7253589089541652,0.9320175704784124,0.9342135956887729
20,21,0.17745471155527967,0.3888462228928157,0.9405307769775391,0.8608385324478149,0.8408602150537634,0.8850158442734269,0.8608385370205174,0.862373180414645,0.721828651007903,0.9290125809003128,0.9338832577127232
21,22,0.17201280023147664,0.37031205958229,0.9423643946647644,0.8675289750099182,0.8921806702282662,0.8315980081484835,0.867528991971454,0.8608247422680412,0.7347392951932318,0.9339558947164197,0.9368944269609082
22,23,0.1656654556955139,0.36368393975108143,0.9455856680870056,0.8706511855125427,0.8717480602464628,0.8646446355817112,0.8706512042818911,0.8681818181818182,0.7412157621245159,0.9335262835851337,0.9370591334863336
23,24,0.15373524591678595,0.37182119967254756,0.9513590931892395,0.8751115202903748,0.888,0.854232684472612,0.8751115075825157,0.8707891093677896,0.7500310091996282,0.9339367920445331,0.9374807020641088
24,25,0.1504637459565087,0.37332169444405744,0.9523502588272095,0.8706511855125427,0.8847425602267359,0.8478949751018561,0.8706512042818911,0.8659269533055941,0.7410899365826046,0.9338303344459977,0.9371907787682463
25,26,0.1480406755907116,0.3780300931458384,0.951458215713501,0.8726583123207092,0.8672645739910314,0.8755092802172929,0.8726583407671722,0.8713674250957424,0.7452966156324261,0.9336244832578016,0.9374819503842274
26,27,0.14195032568643057,0.37936661361877033,0.9561910033226013,0.8690900802612305,0.8541484716157205,0.8854685377999094,0.8690900981266726,0.8695265614581017,0.7382626764367317,0.9340045468338815,0.9372381083928581
27,28,0.13736250898004285,0.37431842898891826,0.9581237435340881,0.8739964365959167,0.8753424657534247,0.8678134902670892,0.8739964317573595,0.8715617185724028,0.7479068023550165,0.9346780155109715,0.9376499215834514
28,29,0.13334366283779306,0.38737011245592273,0.958272397518158,0.871097207069397,0.8877793628150261,0.8451788139429606,0.8710972346119537,0.8659554730983302,0.7419589934402329,0.9342513891721678,0.9348121204438974
29,30,0.12775403501980398,0.38696887752873677,0.9613202214241028,0.8719893097877502,0.8836227123416237,0.8524219103666818,0.8719892952720785,0.867741935483871,0.7437918844110206,0.9345556390191971,0.9379599177552889
30,31,0.12617543018459138,0.3840150629850661,0.9617166519165039,0.8753345012664795,0.8815911193339501,0.8628338614757809,0.8753345227475469,0.8721116449325097,0.7505380256548466,0.9352766653898388,0.9379241337945867
31,32,0.12170176248930342,0.39452668190680373,0.9634016156196594,0.8726583123207092,0.8933717579250721,0.8420099592575826,0.8726583407671722,0.8669307853647168,0.7450488759448779,0.9347528343091946,0.9362968026598433
32,33,0.11646965680271959,0.3965596510138924,0.9657308459281921,0.86931312084198,0.8608270342374389,0.8764146672702581,0.8693131132917038,0.8685509196949306,0.7386382376842502,0.9339200772066322,0.9379243720056799
33,34,0.11359575362237052,0.3968496146303644,0.9682583212852478,0.8724353313446045,0.8681961313540261,0.8736985061113626,0.872435325602141,0.8709386281588447,0.7448388230891075,0.9338621722324757,0.936945331835013
34,35,0.11123684493136081,0.39563661218221224,0.9694228768348694,0.8731043934822083,0.8806870937790158,0.8587596197374378,0.8731043710972346,0.869585147834059,0.7460620344529685,0.9347856670265,0.9384220152835119
35,36,0.10806345028589197,0.39445807857241194,0.9687290787696838,0.874442458152771,0.8747723132969034,0.8696242643730194,0.8744424620874219,0.8721906923950057,0.748809065628454,0.9351308085305369,0.9363336696813286
36,37,0.10444862176698674,0.401449044416995,0.9714547395706177,0.8773416876792908,0.8768741481144934,0.8736985061113626,0.8773416592328278,0.8752834467120181,0.7546172688072202,0.9342429322601346,0.9378552749098525
37,38,0.10265366029610296,0.40093597500559264,0.9716034531593323,0.8737733960151672,0.8732394366197183,0.870076957899502,0.8737734165923283,0.871655328798186,0.7474788620816122,0.935129614613544,0.9385136140384343
38,39,0.10203806765547922,0.4047745466631082,0.970835268497467,0.8724353313446045,0.8629711751662971,0.8809416025350838,0.872435325602141,0.871863799283154,0.7448924237610834,0.9349076455459435,0.9392158208680681
39,40,0.09577746973777192,0.4190452121178238,0.9756919741630554,0.8717662692070007,0.8771929824561403,0.8601177003168855,0.8717662801070473,0.8685714285714285,0.743404532115088,0.9327009884637771,0.9363500574297183
40,41,0.0921442634857253,0.4170580358476271,0.9757415056228638,0.8726583123207092,0.8722727272727273,0.8687188773200544,0.8726583407671722,0.8704921750963938,0.7452464370416332,0.9338569985921727,0.9364774879853068
41,42,0.0920956131581964,0.4027020313397356,0.9761627316474915,0.8771186470985413,0.8785388127853881,0.8709823449524672,0.8771186440677966,0.8747442600591043,0.7541533594648037,0.9372682184271139,0.9394656924370535
42,43,0.09147392259074158,0.4120864090007081,0.9759397506713867,0.8675289750099182,0.8546332894158981,0.8809416025350838,0.867528991971454,0.8675880517164513,0.7351188481297384,0.9357552271178347,0.9366466400934294
43,44,0.0861163816283257,0.4230067478750403,0.9776742458343506,0.8713202476501465,0.8695652173913043,0.8691715708465368,0.8713202497769849,0.8693683495585239,0.7425830404569389,0.9339629587252946,0.9376470264569874
44,45,0.08507537654632354,0.4214319035371003,0.9785414934158325,0.8735504150390625,0.8745437956204379,0.8678134902670892,0.873550401427297,0.8711656441717791,0.7470177599059407,0.9353895900387525,0.9370372804662161
45,46,0.08143273164725479,0.41990156978930376,0.980424702167511,0.8742194175720215,0.8723404255319149,0.8723404255319149,0.8742194469223907,0.8723404255319149,0.748384381575871,0.9352574632248692,0.938801210132789
46,47,0.08209793244470975,0.42139836018581034,0.979557454586029,0.8764495849609375,0.8857808857808858,0.8601177003168855,0.876449598572703,0.8727606798346349,0.7527417389505795,0.936443321278088,0.9397238722989952
47,48,0.0784596147873559,0.4247027023859076,0.9811680912971497,0.8728813529014587,0.8666666666666667,0.8768673607967407,0.8728813559322034,0.8717371737173718,0.7457510276378425,0.9353512852018964,0.938846577426138
48,49,0.07742683444368115,0.43765394876475955,0.9819362163543701,0.871543288230896,0.8617634027470094,0.8804889090086012,0.8715432649420161,0.87102552619794,0.7431118274124096,0.9341304055835519,0.9362414953005531
49,50,0.07571321197804337,0.421328755112217,0.982332706451416,0.8753345012664795,0.8746594005449592,0.8718877320054323,0.8753345227475469,0.8732713670369531,0.7506035527827106,0.937137086544058,0.9401076240810804
50,51,0.0733230016782404,0.43718850245760765,0.9832742810249329,0.8735504150390625,0.8738615664845173,0.8687188773200544,0.873550401427297,0.8712826333711692,0.7470244053487272,0.9351516025848303,0.9379638735297197
51,52,0.07291345601800288,0.43641682345350336,0.9832742810249329,0.8746654987335205,0.8707789284106259,0.8755092802172929,0.8746654772524531,0.87313769751693,0.7492963906156764,0.9360019699630383,0.9387039195109561
52,53,0.07200382639670758,0.4404204845042977,0.9829769134521484,0.8746654987335205,0.8664886515353805,0.8813942960615663,0.8746654772524531,0.8738779174147216,0.7493391825976694,0.9351572736905468,0.9380988096546016
53,54,0.0698588076748797,0.4417573481891221,0.984463632106781,0.875557541847229,0.8816458622283865,0.8632865550022635,0.8755575379125781,0.8723696248856359,0.7509859260340007,0.9357016998393186,0.9367272008248398
54,55,0.0679043307113038,0.44298114019373797,0.9851822257041931,0.8757805824279785,0.8775137111517367,0.8691715708465368,0.8757805530776093,0.8733227200363886,0.7514729992266331,0.9363610404986594,0.9391680628122898
55,56,0.06738322634756422,0.44592187763669466,0.9852813482284546,0.8757805824279785,0.8824074074074074,0.8628338614757809,0.8757805530776093,0.8725108720531015,0.7514272895452061,0.9353368587048985,0.939417196613589
56,57,0.06576584519686747,0.44786840400772365,0.9853556752204895,0.8746654987335205,0.884992987377279,0.8569488456315074,0.8746654772524531,0.8707451701931921,0.749161335532478,0.9369889413438531,0.939493105539909
57,58,0.06421909841363628,0.45088153535186126,0.986445963382721,0.8762266039848328,0.8772810218978102,0.8705296514259846,0.8762265834076717,0.8738922972051807,0.7523718813894128,0.9354455051512544,0.9395123476747042
58,59,0.06376379472069128,0.4523389150690118,0.9865450859069824,0.8782337307929993,0.8808978469995419,0.8705296514259846,0.8782337198929527,0.8756830601092896,0.7563730728133109,0.9353807351543884,0.9346731333325504
59,60,0.06251432589558345,0.4510694342091294,0.9869663119316101,0.8757805824279785,0.8785517873510541,0.8678134902670892,0.8757805530776093,0.8731496242313823,0.7514632057101642,0.9359400852655719,0.9377864251119251
